mineral_id,type,note
a52f85e8-b91b-4a2e-8175-7b758f85275c,2,The ferrous analog of laueite
33eedd1e-9872-4f87-a2c5-50c33b977fb5,2,The Fe 2+ -dominant analogue of merrillite.
40180f23-d091-41e0-b58e-bfb3ab844f45,2,"For iron, FERRum, NICKEL, and PLATINUM in the composition."
40a81032-3151-40d7-af61-164167f82549,18,2N1S polysome
0fec7bba-d2d3-47d9-98ae-f75dede85751,18,6N6S polysome
aa6f48e5-2cf4-4c55-8714-de5f63dc24a1,2,Named as the Fe2+ dominant analogue of nordite-(Ce)
530abccb-c022-4ff3-9adf-08834db4b4c9,2,For the association with Ferronordite-(Ce)
76cb046a-cfd4-4c83-80de-7a51251b9810,2,A Fe(II)-bearing variety of periclase
4d22f2b4-3db1-4814-8f23-3e5105255df2,2,An iron-rich variety of pickeringite.
0c767970-2ee4-4879-b3cf-084bf98b60c9,2,A ferroan variety of spinel.
5d92b51a-93ad-44eb-a8d4-92303763ce7e,2,Due to its Fe content and similarity to
f504aa3f-ac75-466e-adeb-656ebb23b7aa,2,Indicates the Fe 2+ -equivalent of qingheiite.
9dee27ea-86b7-429c-ad75-bf101ef84e91,2,Named after its relation to rhodonite and Fe 2+ content.
c3187cd7-4431-4c40-9359-c76ac2cebe6b,2,For it's composition and relationship to cuprorhodsite.
d0c348f0-99e1-44bf-9932-12e0f1d28004,2,For being the iron analogue of rockbridgeite.
ee5e9aa1-13de-4815-8b77-df2a25d24f7d,2,As the Fe 2+ analog of rosemaryite.
5f4f563e-5ed9-407e-86d4-b78ca1117956,2,A variety of Hedenbergite that was considered as a ferroan variety of Salite
603ed886-e39c-4d59-8473-d8e3366de980,2,Named as the Fe2+ dominant analog of saponite.
2ea9c5a3-ef7a-4a6b-8bf8-bc14f1d022f6,2,Fe analogue of schallerite
2dc1920d-b3bf-4699-8aab-3a36d4863678,2,"For iron, FERrum, and SELenium in the composition."
50368907-14cf-4aea-9d94-7f8d29d21bc1,2,"For FERROus iron and SILicon in the composition, originally a normative mineral in rocks."
b158fb9c-3d87-48bd-a296-910a42dcb853,2,For the high iron content and relation to skutterudite.
be258fe1-b808-46ac-9786-f16310ab8e13,2,The iron analogue of stalderite.
2a3227ba-ddec-4490-8276-2a2b7e4a7980,2,For its dominant content of ferrous iron and relation to strunzite.
88d997be-d19e-4988-9d03-862e3de49d8b,18,2N'2S polysome
1f522510-86f3-4359-b31f-e32609882e83,18,6N'3S polysome
e29ce9fd-5b15-42fa-bc26-b2b594195456,2,For FERROus iron and TELLURium in the composition
3b38c72c-c884-4155-9abb-59f2538bea98,2,The name reflects its composition and relationship to wodginite.
3a792086-8a85-4c41-9ad8-527126b18f17,2,"As the structural analogue (based on chemical, X-ray, and IR data similarities) of tochilinite with essential ferrous iron."
d17f9855-4213-4c7b-835b-e4292fce9d76,2,For essential FERROus iron and the relation to tychite.
71723257-b5b8-42f6-bd81-c3b76d025b5d,2,Freudenbergite containing Fe
2ff134a6-fa43-4773-8173-ba03725291d5,2,"As the structural analogue (based on chemical, X-ray, and IR data similarities) of valleriite with essential ferrous iron."
b92f37e7-81f7-418c-8e1f-c7b211ceeb82,2,For being the iron analogue of vorontsovite.
1577370c-9759-47e3-95e1-258efdf7ce1d,2,For its content of FERROus iron and its relation to wodginite.
8bb24aef-3f63-4e04-93fd-a06541b41973,2,An iron-rich variety of wollastonite with iron partially replacing the calcium
a63278a7-67d5-4a67-9f67-888599cd6efa,2,"As a mineral with dominant ferrous iron, and its relation to wyllieite."
58b7a94b-bb3d-4072-9213-0bd520bd9785,2,A Fe-rich variety of Microcline
2a13b628-ce53-44fc-b0d9-010cc7a39b55,2,"A variety of quartz colored red, brown, or yellow by inclusions of hematite or limonite, and usually massive and opaque."
66b43bcb-ff5f-4966-997c-7c62d26df4fd,2,After its chemical composition
3c615ace-9c4f-4824-b001-3421dfcea34f,2,"For iron (FERrum), in the formula and the similarity to uvite."
ec684660-6db2-4245-b1f0-4c6a076d6659,2,Named for its content of FERric iron and VANadium.
117d339d-8e08-4a9f-af75-7727d8b033ce,2,"For Fe, Ti, As in its composition."
f56ed743-4524-4d68-a00b-1c1e02461c49,2,For the fibrous habit and essential ferric iron.
b711fe2f-94ab-43f3-9a80-60b73d333b37,18,Because of its fibrous habit
736f653e-b454-4e6f-8576-3d099bc54dd7,16,"A variety of chalcedony containing inclusions of goethite or limonite, producing an iridescent effect or ""fire."""
9ffba137-a0f2-4759-acc7-74f7980b9585,16,An iridescent variety of obsidian. Its 'fire' is caused by thin layers of microcrystals of magnetite (which are approximately the thickness of a wavelength of light).
e207e2db-1940-4466-b7d6-6c1947169190,3,A red variety of Opal
b5305167-3718-4266-8015-00e71d7aa0cc,16,red play of color occurs in more or less irregular streaks
b2dd7f18-04fc-409b-8f98-f0219eb26096,16,Intensely bright orange-red rubicelle (spinel)
5773ec22-ec94-4512-80f4-e6cc942d7cd9,13,"Derived from 'flame', in allusion to the origin of the mineral by ultrahigh-temperature metamorphism from the natural combustion of fossil fuel"
3e9904c4-46f2-4f76-a9cb-60bd5916ff2b,12,play of color is limited to a single hue
3bf81ebb-5586-4551-9bea-b7a0fe45d89c,2,The Fe2+ equivalent of gravegliaite
741f9c61-9e2c-4dc3-9f84-bd9679f0c1f9,5,In allusion to the characteristic that it floats on water until saturated
dde1dcdc-4204-49f1-a1ce-9c5a3ccdc6b2,2,"For the dominant rare earth element, cerium."
dc88bb85-9cc6-411c-90e0-ffc516d58c43,2,For a florencite with lanthanum as the dominant rare earth element.
760f0a5d-198e-4a77-b733-a506c4aac641,2,For a florencite with neodymium as the dominant rare earth element.
c280a6bc-d066-4fa2-8303-6dd175e4de78,2,As the Sm-dominant example of the florencite structure.
516adeaa-f4d5-45e3-a28f-0579d66ca06d,16,"Means ""flowers of iron."""
a5923071-37ab-486e-af92-f201b5dc7ffb,13,formed where water flows down the walls or along the floors of a cave
be4576ab-6f9c-4dc0-8644-932013ce85fc,2,"For the essential chemical components, FLUOrine and BORon."
9ba9e0fb-7449-4106-b8f1-e5037e27b833,2,"In allusion to its composition containing FLUOrine and CERium, plus the ""-(Ce)"" suffix due to cerium being the dominant rare earth element (REE)"
673ac769-ece0-42fe-8a67-243758722d8e,2,As the lanthanum analog of fluocerite-(Ce).
f22132a5-5332-4ef5-ae9d-d1459a58f8ce,2,As a dravite with dominant fluorine in the W site.
8da04b67-187d-4a43-b282-667bb688549d,2,As an elbaite with dominant fluorine in the W site.
a5108d47-2b65-4cc6-b5de-cb1bc99515ac,2,Hypothetical F-analogue of feruvite.
ee1a07eb-86df-4c87-9696-8e117d6348c4,2,A petrological term for hornblendes dominant in fluorine over hydroxyl but with intermediate/undetermined Fe:Mg ratios.
4b12aaaf-28a8-4d0c-b8e0-772a943aed09,2,A variety of Lepidomelane
9146b253-9314-4f6a-aa8a-b6b7c7a302a8,2,For being the F-analogue of liddicoatite
adc2ae48-f46b-4d51-a0b4-10d083d658c3,2,As the F-analogue of schorl.
93579ad0-6d8b-4737-91da-a98784766bce,2,Represents the fluorine-dominant analog of tsilaisite.
f5dd1ae8-1d06-44fa-aed0-8e41944a0ab2,2,Chemical prefix indicates the Fluorine presence
c4c0ff01-350d-4422-ac99-e149a74f8e92,2,"In allusion to the composition, containing dominant fluorine, and its chemical relationship to Annite"
94c9486b-834c-4bff-a0a6-70166f06dee6,2,For dominant fluorine and membership in the apatite group
a7f3c2aa-a9f0-448c-972c-2e4ca4beb017,2,As a chemical variant of Apophyllite Group with Cs
d04e4d6b-0815-48c0-84da-9b0a9db8ca2b,2,"For the preponderance of fluuorine in the composition, and apophyllite"
6662e5eb-abfc-46af-bf6c-3f515f188f55,2,"For sodium, natrium, in the composition, and its relation to other apophyllite species."
adb1ddfb-7961-43d3-91c8-34ff3ac744e9,2,Ammonium dominant fluorapophyllite.
271c0fe6-ed33-47fe-84c2-c3c7c64657d8,2,As the F-analogue of arrojadite with barium and ferrous in the composition
e43dd1bd-4f35-4bf4-8586-61b39b7c6455,2,"As the F-analogue of arrojadite with sodium, natrium and barium, in the composition"
c938ca63-3cbc-415c-bd07-218c8a6393f1,2,"As the F-analogue of arrojadite with potassium, natrium, in the composition"
de47521a-c126-40e9-a874-32c6ecb5d201,2,"As the F-analogue of arrojadite with iron, natrium, in the composition"
a3ac2466-a48a-4e32-a70f-26a1614b1a32,2,As the F-analogue of lamprophyllite with barium in the composition
42db557e-eb25-4415-add3-9104cbea1244,2,Named for its relationship to britholite-(Ce) with the fluorine content.
2a288a97-4473-4c7a-838b-43c42c8c78b8,2,As the fluorine-dominant analogue of britholite-(Y).
a52d7e92-9253-4e61-ac18-6eebf19828e4,2,As the F-analogue of calciobritholite
4663f6a8-0658-4215-b54b-cdcc176372c1,2,For a member of the microlite group with dominant fluorine in the Y structural site and calcium in the A structural site.
d66390ab-45da-4499-967f-91d0c9dd7ac6,2,For the chemical composition and relation to pyrochlore (now a generic name).
6b0163aa-8439-404e-88e2-d19768c709a6,2,For a member of the roméite group with dominant fluorine in the Y structural site and calcium in the A structural site.
ef3fafd0-d6f6-4631-9000-27ad7034ef73,2,For canasite and its fluorine content.
41dca5ef-876b-4566-9def-7f26f09d9d3a,2,"For FLUORine, CAlcium, and PHosphorus in the composition"
3217741f-8e77-4769-b358-568ebf1dbba7,2,For being the F analogue of carletonite
ebf7be8d-05a8-4712-9d4a-acec138f58dd,2,"""Carmoite"" is a new rootname for the Mg-dominant series of the arrojadite group. The ""BaNa"" suffix informs about the dominance of the particular elements at the corresponding structural sites."
6c3d2a89-37a0-40d2-8450-13c150278ced,2,Indicates the fluorine-dominant analog of chegemite.
ae4e75f2-17e7-4571-b9d6-f21db18fd516,2,For fluorine in the chemical composition and analogy to ellestadite.
662ff3e3-46fa-4eea-ae31-6fa37568f9c5,2,As a F analogue of hydropyrochlore
87de2bc1-fb4a-4cba-835a-6bbf575dc167,2,A F-bearing variety of phlogopite.
d4a8d672-d1e5-431f-925e-ce142153b119,2,As a F analogue of kenopyrochlore
11317b7b-35e0-4891-bda2-d84cdf8a42e1,2,The F analogue of chlorkyuygenite
bb57613a-a4d2-4197-960d-1b42c5b38181,2,For a member of the lamprophyllite group with dominant fluorine in the chemical composition
fd8bd212-1a4b-46af-8334-bff3a4287eb1,2,The fluorine analogue of luanshiweiite
f917a01c-f9df-4f2b-8288-0df4927770ff,2,Indicates the fluorine-dominant analog of mayenite.
edf85174-712a-4b15-8ac9-88343b6a4b32,2,Indicates the fluorine in its composition.
5a22a59d-76d9-43fe-a3fa-362c7a3a716f,2,As a member of the microlite group with dominant fluorine (fluor) at an anion site and sodium (natro) in the A structural site.
8c65fc1d-2679-41d3-8ee4-5b2d2082b263,2,As a member of the pyrochlore supergroup with dominant fluorine in the Y site and sodium in the A site.
19596079-b9e5-431c-ac40-17d43171f548,2,As a mamber of roméite group
c20dcdbe-3bb2-4c38-a4bb-6bc7760d99f1,2,The fluorine analogue of Magnesiotaramite
44790519-35cb-4878-8251-c252bbe62bb1,2,This mineral was first published as fluoro-aluminoleakeite
56ae8b17-23c0-4350-b0cf-6c2fbb5004d2,2,The arfvedsonite group minerals
c434966d-8706-4b0c-8186-bf66a73a4ef6,2,The barroisite group minerals
77ee76e1-bc3a-4ac2-8831-18951d0dfe44,2,"In allusion to its composition, with FLUORine dominant over hydroxyl and its relationship to Cannilloite."
364e5147-3e21-4b0a-a9be-2cbfbd188c85,2,The eckermannite group minerals
d8066a14-5daa-4c7c-a792-b295bc835d68,2,"In allusion to its composition, with dominant fluorine and its relationship to Edenite."
fbf87212-d060-479e-be59-52e21e1caffe,2,Fluoro-glaucophane is defined as a member of the glaucophane group with Mg>Fe2+ in the C2+ position and F in the W position.
5fada6e7-dc86-4f67-a227-85fd3a83de05,2,The hastingsite-group minerals
6c8fc2c8-c2a4-400f-ab32-644c317b62e6,2,The katophorite group minerals
7d08b6fe-3b45-499a-a8e9-7040424fdde8,2,For its composition and relationship to leakeite.
fcc7a266-5bb8-4689-9d34-8045fc2a6c41,2,The fluorine analogue of Magnesio-hastingsite
5127ae45-7c52-4f9c-9a98-20a6bd9698d9,2,Named as the fluorine-dominant member of the nyboitic amphiboles.
513db484-d04a-49d7-b354-9e3e64e077aa,2,"As Fe, F, O and Mg analogue of katophorite"
1c17679d-e1d6-4fc9-b7e0-d3404de0289b,2,Signifies an amphibole in the compositional range of pargasite with F > OH in the W structural site.
d56b5c4a-9726-465c-92e2-ee3328db8832,2,For being the F-analogue of pedrizite.
9c082fd1-7aab-40fc-8375-5378ac451561,2,For its relationship to richterite.
8cf38d9e-2cb8-4beb-a958-a101599d1e70,2,Defined as a member of the riebeckite group with fluorine in its composition.
337f6553-fe94-4ac0-9acf-a846f267ee48,2,The sadanagaite group minerals
99bbb7f6-9bbd-4a7a-884c-21e1240f7c1b,2,The fluorine analogue of Sodic-ferropedrizite
f382efa8-76f6-49e7-8806-cae160429f02,2,As a Na and F dominated member of Pedrizite Root Name Group
b65cf328-29ad-4d5c-a354-66260c363aba,2,The taramite group minerals with fluorine.
e6f54d4e-af0c-4799-ab38-9cb5ede2e533,2,For the chemical relationship to tremolite.
3d781fb5-2ba6-4888-a817-6e0a3f4740c7,2,Fluoro-tschermakite is defined as a tschermakite group member with the following dominant elements:  C position: Mg as the dominant divalent cation and Al as the dominant trivalent cation. W position: F as the dominant anion
ece6ce1a-d453-4bdd-95ef-0d0fdb00baea,2,The winchite-group minerals
20c66a8e-caac-481a-9588-7cff83605d63,2,"For the composition, fluoro (for fluorine) and cron (the alchemical name for lead)."
dcf135cd-6fb4-44eb-b65e-e2d335032dd9,2,For the mineral kinoshitalite and its fluorine content.
6eb77a1a-381d-4d72-9f79-5b8b75c90e31,2,In allusion to being fluorine dominant phlogopite.
ec31d2c9-4d79-42cd-b9b9-b8147d2c9f3c,2,"In allusion to its composition and crystal structure, containing iron 3+ cations (FERRIc, from Latin ferrum = 'iron') in TETRAhedrally coordinated sites, and its chemical relationship to phlogopite"
db557023-9064-4fda-8c61-eceab32ff639,2,"The fluorine analog of wardite, with the prefix 'fluoro-' rather than 'fluor-' to make pronunciation more straightforward."
8c886540-05b3-440c-86ee-7ce794c72eb7,2,F-analogue of Phosphohedyphane.
44481b7b-8730-468c-b341-ee56df828544,2,As a F analogue of plumbopyrochlore
4e1bdad6-9255-44ca-adb2-e4354401514c,2,As a mamber of pyrochlore group
225db6c4-d682-40ab-ab0b-d939d7ff4c65,2,"The current name reflects the composition, including dominant fluorine, strontium, and phosphate."
80f20640-d9ab-472b-88c1-6449bc3ad0d5,2,As a F analogue of Gasparite-(Ce)
a2cea769-5e74-44c1-82cd-2fec86a6c2cd,2,For its relation to vesuvianite and the fluoride dominance over hydroxide in its chemical composition.
652c0ed1-243d-488a-9e44-8fcffc218234,2,As the fluorine analog of wavellite and with > 1 F per formula unit .
98351de7-c7cc-4f0a-b563-acdce8034dfe,16,"Fool's Gold, or pyrite, is a mineral with a superficial resemblance to gold"
3df135da-3d06-4d94-b196-0d8a2a8cb118,2,For its chemical composition: the FORMIate of CAlcium.
22c6d340-852f-42fb-b03a-0edb634b636e,16,Agate with sharp-angled bands which resemble the outlines of fortifications of a castle.
31a6f769-1cf1-408a-bde4-4dd165f9142a,13,Agate as a replacement material in fossils.
dd4c0f6a-ceb9-4b35-8de0-ffd595b1dff8,13,"pseudomorph of organic matter such as shell, bone, and trees"
f0196046-6f6a-436d-ac31-caefb0afab17,2,As a variety of Franciscanite
1a40f832-7bc5-4635-b859-45106b5ad660,2,Named for the relation to Françoisite.
d9352149-6ce5-4cce-9d85-83d472323dd1,2,Named for the relation to Françoisite.
b13cc876-766f-46eb-9033-58d839634e0c,4,is generally characterized by having low concentrations of dissolved salts and other total dissolved solids
25b78b16-94e1-41ad-9e66-7c2092d38ba1,13,farmed and created using freshwater mussels
2338da03-e4ee-43e6-bb27-f07b636a87b7,2,Ga-rich plumbogummite
3512fac6-154e-47b7-81d5-c4fa76a2f45e,2,For its cerium content and relation to gadolinite.
33997552-f625-4fac-b454-4be773972caf,2,For its Nd content and relation to gadolinite.
c1969673-8837-4d2e-80db-90e017bdd752,2,For its Y content and relation to gadolinite.
75d6b612-bd5f-4d72-a6d0-85bc62f48614,2,For its cerium content and relation to Gagarinite.
92551cd1-5386-413d-b1fb-4a175d47d60d,2,For its Y content and relation to Gagarinite.
e333e08e-ffc5-49fc-ba61-fde70c54b7d7,18,A polytype of Gageite
695934a4-e83a-4ff5-aca6-77a7516b2794,18,A polytype of Gageite
1966ee29-3252-4787-a253-b71b8e7e506f,2,A variety of spinel rich in zinc. May grade into gahnite.
9e26364a-dd0d-4b5a-a147-826e0a480a20,2,In allusion to galena and bismuth in its composition.
7a5e657a-6f2f-491b-b856-3d261cc4b617,2,"The suffix is added for the dominant rare earth element, Cerium."
9bf866cb-35c3-4dfb-be02-14da3542838d,2,For the mineral's gallium content.
92d52843-6240-4d30-a3df-d06c387b966d,2,For its predominant gallium content as a member of the beudantite group.
91709aea-c8e6-487d-b67b-e67bbd7e86d0,2,Reflects dominant essential gallium and the mineral's structural relation to plumbogummite.
7c8838fa-7335-4ee9-a20d-cc728cbed5f1,2,"After the approval of the new mineral garronite-Na (IMA 2015-015) the name garronite refers to a series name, and the mineral formerly referred to as garronite was renamed garronite-Ca."
675601cc-e296-42f7-ae57-ae4e83a26d6d,2,Na-analogue of garronnite first described from Northern Ireland.
d746d94b-4855-4dcf-8e98-c05b63c636eb,2,As a La analogue of Gasparite-(Ce)
f0745e7b-d32a-41a0-9134-54ee2ed9b4ba,2,A variety of sulvanite with significant contents of both germanium (up to 6 wt.-%) and tin (up to 3.6 wt.-%).
9ee94472-5718-4432-812c-702f3fd986dd,2,"In allusion to arksutite (= chiolite), originally thought to be a mineral that gearksutite closely resembled in composition."
176a4ca9-b533-46fe-9e80-3960bfddf202,18,A colloidal form of Anatase
b612c4f1-b970-40a6-84b8-a8a456795033,18,A glassy colloidal form of Bertrandite.
5d5ef267-f157-4876-9be0-f4f81c5491e3,18,A colloidal form of Rutile
5002181c-2429-43be-9e00-009781587fcd,18,A hydrous colloidal form of Thorite
2d8e6ebc-0b0b-4d11-82a4-628fcd3d1c42,18,A gel form of Diadochite
58ea8152-0fd7-4b09-b85b-87152c375df8,18,A gel-like form of fischerite (= wavellite).
6d09bbc6-6ba5-4a8f-af15-d296b7b46c8f,18,Colloidal gel form of Magnesite
fb8bb344-7f86-423f-9b99-0bafa5fd2879,18,A arsenic-bearing gel form of iron disulphide
0e50f5bc-165c-4a11-bd74-2e9643225df4,18,The gel form of Pyrophyllite
7f283a0c-65e6-4793-9e75-168ab87ac9f8,18,A gel form of Tenorite.
7f23b545-5a95-48d5-bb89-ebdc6aceb44b,18,A gel or colloidal form of Variscite
ae820fd2-2879-4d13-babe-174acdbe7738,4,"A ruby-red translucent variety of ""blende"" (= sphalerite), the translucency increases the lower the iron content"
9bd7236e-0a83-44d0-8009-2952e01c86b6,13,high grade petrified dinosaur bone
257b5dee-23e1-453d-bd42-fb3f572d65f0,16,Due to similarity to diamond
1fa55159-7ab0-4ab7-90b0-3e043823d5d6,16,Due to similarity to lapis
da504402-7bc2-4b14-b56f-2067a4f1f1a3,2,An artificial Analcime with Ge in place of Si
30257065-d032-4860-9c94-4dcbde246a6f,2,An artificial analogue of celsian with Ge in place of Si.
8574387c-fa3f-41be-a7a4-7ad0f964631f,2,An artificial analogue of Leucite with Ge in place of Si
c08c9261-391c-4378-9667-b4a7e38b295b,2,An artificial Natrolite with Ge in place of Si
