mineral_id,language_id,meaning,stem_1,stem_2,stem_3
449a0780-57c5-494d-bfaf-888335abc79e,182,"From the German for ""stink"", stink, and ""kalk"".","""stinken""=German, stink","""kalk""=German, lime",
b8314ab8-3769-41ec-add6-4ac87b7476a5,182,"""Strickblende"", translated literally: ""knitted sphalerite"".","""Strick""=German, sphalerite","""blende""=German, sphalerite",
db8d9edf-3c60-48c6-9c90-b5229de1dca2,191,"For the element strontium and ""adelpho"", Greek for “brother”, as the full strontium analogue of fluorapatite.","""Adelpho""=Greek, Ancient (to 1453), brother",,
765555e3-1b01-473d-9d2f-bac7647405a8,288,the actual word should have been μαλώδης meaning quince-yellow,"""Sulpur""=Latin, quince-yellow",,
00de7714-7079-4210-becd-db1f495d7dd5,288,"From ""sal digestibus Sylvii"", salts of Sylvius, named after François Sylvius de le Boe (1614-1672), a physician and chemist of Leyden, Netherlands.","""Sal digestibus Sylvii""=Latin, salts of Sylvius",,
b44217c5-491f-42bc-8ba6-2e8088306a80,191,"For with and to be associated, in allusion to the other rare arsenates accompanying it in the original occurrence.","""Syn""=Greek, Ancient (to 1453), together","""Plesiazein""=Greek, Ancient (to 1453), to associate",
4e6ef970-459d-43be-9a4f-2d4ca87c7967,191,"For with and brother, as it is commonly associated with several other chemically similar minerals.","""Syn""=Greek, Ancient (to 1453), together","""Adelphos""=Greek, Ancient (to 1453), brother",
cdf6c589-82b4-4b9a-ade3-554ff04baaa4,191,"From the Greek ""synchys"" for ""confounding"" in allusion to its initially being mistaken for parisite.","""Synchys""=Greek, Ancient (to 1453), confounding",,
036ec533-6134-46e2-8544-99d11752771c,191,"Greek σύγχΰσις ""synchys"" for ""confounding"" in allusion to its initially being mistaken for parisite","""σύγχΰσις""=Greek, Ancient (to 1453), confounding",,
18eb7c0d-a00e-45e9-b8e4-25f66316d55e,191,"For related, for the chemical resemblance to polyhalite.","""Sungeneus""=Greek, Ancient (to 1453), related",,
9b5e7a43-f0c3-427a-8e24-7094fa0d0d78,439,"Tabasheer is referred to as Tvaksheera (त्वक्षीर) in Sanskrit, which means bark milk.","""त्वक्षीर""=Sanskrit, bark milk",,
062e1ea3-710c-4d36-ba04-4d9dadac2ee4,173,"From the tacharan for changeling, as the mineral converts to others on exposure to air.","""Tacharan""=Gaelic, changeling",,
fb84e3a9-a1d5-4b25-a047-e3ebac0934e8,191,"For quick and water, remarking on its deliquescence.","""Tachis""=Greek, Ancient (to 1453), quick","""Hydor""=Greek, Ancient (to 1453), water",
ede97363-783d-4fa3-a5ff-3e6d22b01b28,191,"Fror band or strip, in allusion to its platy structure.","""Tainia""=Greek, Ancient (to 1453), band",,
aa479372-403c-4804-a1aa-2fa3986d02e3,191,"From ""tainia"", ribbon, alluding to the tabular habit of its crystals.","""Tainia""=Greek, Ancient (to 1453), band",,
0f1c6ac1-6a4c-46b4-bf3e-5e066f178f7a,21,"Allegedly named in 1546 by Georgius Agricola (Georg Bauer) from Arabic ""talq"", pure, probably alluding to the colour of its powder.","""Talq""=Arabic, pure",,
7ae8065a-9532-42c8-89bd-570bf8351ce5,191,"From Greek τηκτός tēktós, ""molten""","""tēktós""=Greek, Ancient (to 1453), molten",,
ac00c33a-3447-465b-aeca-26c1dfde88d0,288,"Latin name for the earth, tellus.","""Tellus""=Latin, earth",,
531604c9-3738-4033-8852-c63e62219a4d,191,From the Greek for ash-coloured.,"""Tephros""=Greek, Ancient (to 1453), ash-colored",,
9f4ff2d6-35d6-4e58-a127-1b8fff007700,191,"From ""tetra"", four, and a contraction of ""didymos"", twin, alluding to its usual occurrence as fourling twins.","""Tetra""=Greek, Ancient (to 1453), four","""Didymos""=Greek, Ancient (to 1453), twin",
f6bc55ef-bd61-44ad-b566-0a4596c8fc24,191,"From the Greek  to be surprised, because of its remarkable composition, without parallel at the time of its discovery.","""Thaumazein""=Greek, Ancient (to 1453), to be surprised",,
95a28fdb-2ed9-4d53-a882-75e7fc5fbf0f,191,"Greek words θερμός, hot, αέριον, gas, and γενής that means “born by”","""θερμός""=Greek, Ancient (to 1453), hot","""αέριον""=Greek, Ancient (to 1453), gas","""γενής""=Greek, Ancient (to 1453), born by"
54b4dc31-9f53-42a3-ade6-d39c5ae8d7db,191,"From the Greek for heat and natron, as the dehydration product from heating natron.","""Thermos""=Greek, Ancient (to 1453), heat",,
3088ca1d-05cd-4179-b47d-a6fc363dad77,191,"after the Greek θολός (tholós) ""hazy"" or ""muddy""","""θολός""=Greek, Ancient (to 1453), muddy",,
ef930cc3-e555-4b28-93bb-6b0bb93b157f,288,"Named for Latin ""gummi"", gum, alluding to its gum-like appearance.","""gummi""=Latin, gum",,
554b1f48-ad81-4f75-bc99-43a109594d4a,435,"From the Saamsk word tietta, for science or knowledge, also after the name of the first Khibiny research laboratory founded by A.E. Fersman.","""Tietta""=Sami languages, science or knowledge",,
4032d879-7093-44aa-a842-e408a55fe228,152,"A word of Old English origin, related to the Dutch tin and German zinn; the chemical symbol from the Latin stannum.","""Tin""=English, Old (ca.450–1100), tin",,
593b87d1-749d-43ab-992c-902a59585d3e,98,"From tincal, an Oriental name for borax, and the Greek for powder, in allusion to the typical powdery habit.","""Tincal""=Chinese, borax","""Konis""=Greek, Ancient (to 1453), powder",
5fc22ea8-45ea-4289-a88c-b15a74726220,351,"From the Nahua language for paint, in allusion to the typical habit as films as though painted on rock.","""Tlalpalli""=Nahuatl languages, paint",,
7c1332cc-9240-4073-bae9-04153ddc2d9e,191,"From the Greek topazion, meaning to seek, apparently in allusion to the Island of Zabargad (Zabirget or St. Johns), in the Red Sea, Egypt; the location of which was long hidden, known for olivine (\peridot and \chrysolite"")","""Topazion""=Greek, Ancient (to 1453), to seek",,
633ab2d0-e083-45cf-b441-058de8bf51c5,475,"""Trapiche"" is the spanish name for a machine with large wooden spokes, used for crushing juice out of sugar cane","""Trapiche""=Spanish, machine with large wooden spokes",,
380c3357-d2a1-4e43-aacd-e2f9a200c8f8,475,"""Trapiche"" is the spanish name for a machine with large wooden spokes, used for crushing juice out of sugar cane","""Trapiche""=Spanish, machine with large wooden spokes",,
dc36539c-a9ba-4b91-b784-5f613bd1fcc7,475,"""Trapiche"" is the spanish name for a machine with large wooden spokes, used for crushing juice out of sugar cane","""Trapiche""=Spanish, machine with large wooden spokes",,
78418282-7dce-486b-801c-7791ffeac712,191,"From the Greek τρίς = ""three"" and χαλκός = ""copper,"" in allusion to the composition supposedly containing 3 copper atoms.","""τρίς""=Greek, Ancient (to 1453), three","""χαλκός""=Greek, Ancient (to 1453), copper",
05a66a25-dff4-4504-9d55-92b73701eb2d,191,"From the Greek ""Tridymos"", triplet, alluding to its common twinning as trillings.","""Tridymos""=Greek, Ancient (to 1453), triplet",,
863fd674-45f8-48d5-aa5c-d3e5ded55a04,191,"From the Greek for ""trigonon"" triangle, alluding to the characteristic crystal outline.","""Trigonon""=Greek, Ancient (to 1453), triangle",,
3587528a-f42d-4755-92e2-9229392b1d4f,191,"From word, ""tri"" meaning three and for the high concentration of lithium.","""Tri""=Greek, Ancient (to 1453), three",,
30b3222c-7d3a-400e-beae-70295658ee5e,191,"From the Greek for three parts, in allusion to the trilling twinning and associated optical effects.","""Tri""=Greek, Ancient (to 1453), three",,
97ce44a7-a05e-456b-86ff-ed19d9bd21ea,191,"The name is derived from the Greek ""triphanēs"", meaning ""appearing threefold"", pointing to the mineral's characteristically threefold natural cleavages (in three directions), all equally brilliant.","""triphanēs""=Greek, Ancient (to 1453), appearing threefold",,
5664d238-6cc1-4234-998e-7a352a9eeb63,191,"From the Greek ""triplos"", for threefold, plus ""phylon"", family, because it was thought to contain three cations (Fe, Li, Mn).","""Triplos""=Greek, Ancient (to 1453), threefold","""Phylon""=Greek, Ancient (to 1453), family",
7511f696-6af4-4039-925d-19c51e3a9b45,191,"From the Greek for ""triplos"", threefold, probably for its cleavages.","""Triplos""=Greek, Ancient (to 1453), threefold",,
e4a1c8fd-b578-474d-87dd-1d58d2c53433,191,"From TRIPLite and the Greek ""eidos"", like, alluding to its resemblance to triplite in habit and chemical composition.","""Triplos""=Greek, Ancient (to 1453), threefold","""Eidos""=Greek, Ancient (to 1453), like",
52194de9-8460-455f-9e9a-95a5127e60a0,191,"from ""tri"", threefold and ""tomos"", a cut, because the crystal shows a three-sided cross sections","""Tri""=Greek, Ancient (to 1453), three","""Tomos""=Greek, Ancient (to 1453), a cut",
2d7ac3e1-dabf-459c-af67-df7a54b671c8,485,"Trona is a Swedish term, deriving ultimately from the Arabic ""natrum"", native salt.","""Trona""=Swedish, natrium",,
0b201229-2f59-40c8-a073-886797a0a147,288,"Italian tufo, from Latin tofus","""tofus""=Latin, tufo",,
d6dec84e-340b-4418-832d-d42dae53873a,327,"From the Maori ""Tuhua"" (obsidian), the original name for Mayor Island, New Zealand.","""Tuhua""=Maori, obsidian",,
4911fc2d-ecc4-41d8-b02a-1cc54ea0fdaa,485,"The name tungsten comes from the former Swedish name for the tungstate mineral scheelite, from tung sten ""heavy stone""","""Tung sten""=Swedish, heavy stone",,
a8794a9a-b451-4d9b-af98-847fefa75105,167,"From the French Turquie, as Iranian material was early imported through Turkey.","""Turquie""=French, Turkey",,
089d36ec-dd99-4c93-b15e-ca7cd9e1dc6f,191,"From the Greek for good fortune, as the first and one of the last ten crystals examined were of this species, from a lot of about 5000 examined.","""Tyche""=Greek, Ancient (to 1453), luck or chance",,
dedc198d-c708-445c-a5a3-107b760f841f,191,"Greek  ""phainesthai"", to appear, in allusion to the uncertainty of its composition as originally determined.","""Phainesthai""=Greek, Ancient (to 1453), to appear",,
de09a236-51a5-4606-b7dc-713bd5c3be0a,191,"From the Greek for felt, for its texture.","""Pilos""=Greek, Ancient (to 1453), felt",,
94322254-0190-4cc8-b7b3-8fbc170fe02e,191,"From the Greek for a broad blade, an allusion to the bladed character of its crystals.","""Spathe""=Greek, Ancient (to 1453), sword or broad blade",,
703470e2-96ad-4abe-bbb8-5c9cedfa4abc,191,"From  the Greek for sphere, for the typical habit.","""Sphaira""=Greek, Ancient (to 1453), sphere",,
b03a348c-bdba-4bc4-bc2a-a603c686d7bf,191,"From the Greek for siskin, in allusion to its typical colour.","""Spinos""=Greek, Ancient (to 1453), siskin",,
a5bef1c1-e8d7-4009-8c53-65eda7bc8cf5,191,"From the Greek for urine, in which urea was first found.","""Oura""=Greek, Ancient (to 1453), urine",,
6145a966-c8c9-4517-9a31-e214325c21b2,288,"From Latin ""vallum"" - rampart in allusion of general appearence and similarity to diamond","""vallum""=Latin, rampart",,
98254c26-2291-4e14-aefb-8739b7c02f72,234,"From Italian, verde antico, ""ancient green""","""verde""=Italian, ancient","""antico""=Italian, green",
9d944007-cc89-4073-9277-cbdbd2e18688,234,"Italian ""verde"" - green and ""lithos"" - stone","""verde""=Italian, green","""lithos""=Italian, stone",
1151593f-bb0b-4e24-a43a-bf6ba2d4a9ee,288,"From Latin ""vermiculare"", to breed worms, in allusion to its peculiar exfoliation on intense heating.","""Vermiculare""=Latin, to breed worms",,
88869b82-2037-49c0-81c2-7b4e20eac663,288,"From Latin ""viola"", violet, alluding to the colour of the mineral, especially if viewed with a reflected-light microscope.","""Viola""=Latin, violet",,
ce691944-f1f9-4646-915a-0ac8aedfb772,182,"From German ""Vogelaugen achat"" - Bird's Eye Agate","""Vogelaugen""=German, Bird's Eye","""achat""=German, Agate",
55c7040f-b8d2-48bb-b1d8-991df963556c,182,"From German ""Vogelaugen jaspis"" - Bird's Eye jasper","""Vogelaugen""=German, Bird's Eye","""jaspis""=German, jasper",
44384008-71b1-4eb4-954f-475f5b70c078,182,"Name ""wadt"" was used in Germany suggesting the black character of a substance","""Wadt""=German, black substance",,
bbb5d072-3bda-42f9-9c5a-dfbce872280d,131,"From wawayanda, meaning many or several windings in the language of the Lenni Lenape Indians, early inhabitants of the Franklin area, in allusion to the grossly curved and winding habit of most crystals.","""Wawayanda""=Lenni Delaware Indians, many or several windings",,
f328358c-a83e-48bc-ba7f-118b81de9993,182,"Borrowed from German Wolfram, a German surname derived from the Germanic element ""wulf"" (meaning ""wolf"") combined with ""hraban"" (meaning ""raven"") and related to the animals that accompanied the Nordic God Odin","""wulf""=German, wolf","""hraban""=German, raven",
a5f39c5b-4839-42d2-bb2b-ce609836788d,288,"Per Agricola, it is derived from ""volf,"" ""wolf,"" and ""rahm,"" ""ram,"" for ""froth"", ""cream,"" ""soot"" (Latin = Lupi spuma), perhaps in allusion to an objectionable scum or substance formed during the smelting of tin ores containing tungsten","""volf""=Latin, wolf","""rahm""=Latin, soot",
1b8d0cd4-274a-4bc6-9316-397aa435c80e,191,"From the Greek ""xanthos"", yellow, plus ""thion"", sulphur, alluding to its sulphur yellow colour.","""Xanthos""=Greek, Ancient (to 1453), yellow","""Thion""=Greek, Ancient (to 1453), sulphur",
b71abda6-8be6-47d6-bbf4-1280b4719e28,191,"From Classical Greek xanthos, yellow","""xanthos""=Greek, Ancient (to 1453), yellow",,
70d41aba-db02-4c12-8a1e-0e664b0f3c36,191,"From Greek ""xanthos"", yellow","""xanthos""=Greek, Ancient (to 1453), yellow",,
c8cca19d-761e-41a4-9279-af328262199c,191,From the Greek for yellow and colour,"""xanthos""=Greek, Ancient (to 1453), yellow","""Khroma""=Greek, Ancient (to 1453), colour",
fed9bbf4-13a6-4a2c-a05c-e33e97d64028,191,"From the Greek ""xanthos"", yellow, and ""konis"", powder, for the yellow colour of the streak.","""Xanthos""=Greek, Ancient (to 1453), yellow","""Konis""=Greek, Ancient (to 1453), powder",
381a3f67-0161-491e-8306-4bc118dabcf0,191,"From Greek ""xanthos"", yellow and due to the similarity to orthite (A synonym of Allanite)","""xanthos""=Greek, Ancient (to 1453), yellow",,
043bd579-b88d-4b0f-86db-2864ff33b907,191,"From the Greek ""xanthos"", yellow, plus ""oxenite"", alluding to its resemblance to cacoxenite.","""Xanthos""=Greek, Ancient (to 1453), yellow","""Oxenite""=Greek, Ancient (to 1453), cacoxenite",
f0406590-f27c-4291-be1b-254f40ddce14,191,foreign rock,"""Xeno""=Greek, Ancient (to 1453), foreign","""lite""=Greek, Ancient (to 1453), rock",
8ef12445-ec56-4a29-8d26-95d6d191fa02,191,"From the Greek xenos= ""vain"" and the Greek for ""flower"" and ""leaf""","""Xenos""=Greek, Ancient (to 1453), vain","""Phyllos""=Greek, Ancient (to 1453), leaf",
c885ae91-5c94-463d-ba6c-10768dadff86,191,"From the Greek xenos= ""vain"" and time= ""honor,"" in allusion to the fact that the yttrium in it was mistaken for a new element.",,"""Time""=Greek, Ancient (to 1453), honor",
0847b506-f7bf-4076-87df-989ea04e4b03,351,"from the Nahuatl word 'xocolatl' or 'xocoatl', meaning 'bitter water', and is the root for 'chocolate', in reference to the mineral's chocolate-brown colour, and the Mexican type-locality.","""Xocolatl""=Nahuatl languages, bitter water",,
5e55b0a3-8e40-4625-a11b-a414597d585a,351,"From Nahua ""xocomecatl"", grapes, alluding to its occurrence in clusters of green spherules.","""Xocomecatl""=Nahuatl languages, grapes",,
119439fd-71af-49e7-809b-23ecf3c2ae34,150,"Named after the English name ""yttria"" for yttrium oxide.","""Yttria""=English, yttrium oxide",,
b2bcfebf-5771-4f8d-bca5-3addd3775546,191,"From the Greek to boil and a leaf, in allusion to its habit.","""Zeo""=Greek, Ancient (to 1453), to boil","""Phyllos""=Greek, Ancient (to 1453), leaf",
18f04097-6a99-406c-9a7d-d9ab7d4d78ba,98,"For ""a cerium mineral from China.""","""Zhonghuacerite""=Chinese, a cerium mineral from China",,
d437aa08-a451-458c-9340-e1a841b6797b,182,"after the German ""Zinke"", ""pointy object, fork tooth, comb tooth"", in allusion to its pointy habit in melting ovens.","""Zinke""=German, pointy object",,
f4319995-6065-463e-b915-2cfa7bb47c5a,191,"Greek world ""menis"" means the Moon, which is indicative for selenium","""Menis""=Greek, Ancient (to 1453), moon",,
e8a593ee-4846-4e90-ad59-6bf00fdc9399,407,"Thought to be derived from the Persian zar, for gold, and gun, for colour, through the Arabic zarqun.","""Zar""=Persian, gold","""Gun""=Persian, colour",
138d912c-2f01-442a-8bfb-35b1e2eea922,432,"In reference to the Russian for the rosy radiance of the sky at dawn for the colour.""","""Zoria""=Russina, the rosy radiance of the sky at dawn",,
6ad85e00-3324-439f-bc74-274ba1974d75,372,"Named after the anglicised version of the term ""Tsu-g-shv-sdi"", the Cherokee Indian word for the Great Smoky Mountains.","""Tsu-g-shv-sdi""=North American Indian languages, Great Smoky Mountains",,
052d8862-ce8b-4bdd-bd2e-b45238639841,191,"From the Greek ζυγαδην = ""in pairs"" because the mineral is twinned. The crystals exhibit very acute rhombic cross-sections.","""ζυγαδην""=Greek, Ancient (to 1453), in pairs",,
92828553-808c-4e99-9342-662576ecca32,184,Bras means metal,"""Bras""=Middle Low German, metal",,
