mineral_id,person,born,died,role,gender,nationality
57790f87-6550-46dd-8f54-47dbafc010c8,Bernd Engelhaupt,1946,,Amateur mineralogist and mineral collector for his contributions to the mineralogy of the Eifel region,M,68
3fbded43-7adc-4056-b729-906a3a58567a,George Letchworth English,1864,1944,Mineral dealer and collector,M,4
37f6bad9-fe46-4ca5-8022-a8ab2c6a3f56,P.P. Epifanov,,,The discoverer of the Kester deposit,M,147
e2065802-36e3-4945-b011-dd8946f26c9c,Gabriel Erazo Fernández,1943,,"A mining engineer and mineralogist. He was professor of geology, crystallography, and metallurgy at Copiapo University, Chile, and was the first director of the Mineralogical Museum of Copiapo University from its opening in 1966 until 1991",M,39
c49a1b47-ea9b-42bb-a8b1-36172dd00159,T. Scott Ercit,1957,,Mineralogist and crystallographer,M,35
8418bf3b-4335-435c-b529-d98a4d0b6c2e,Dr. Richard Clarkson Erd,1924,,"Mineralogist with the U.S. Geological Survey, who first synthesized the compound",M,4
b4644a81-4ce3-4b4e-899d-13822f32e5c8,Eric Laxman,1737,1796,"Mineralogist, geologist, geographer, biologist and chemist for his contributions to the study of the natural history of Eastern Siberia",M,147
2d02fd5f-e97f-4718-bdf5-694c17d0d43b,John E. Ericsson,1803,1889,"Inventor and designer of the iron-clad ship \Monitor, who was born at Loangban",M,4
1b0d72cd-c9d7-41a6-90e6-8735ae7866df,Erika Pohl,1919,2016,"She donated the mineral collection of more than 40,000 specimens to the Bergakademie Freiberg, Saxony, Germany, on the condition that it should be accessible to a broad public and scientifically supervised",F,68
941ebc71-d3fe-4af0-b4ac-45f456752e8b,Dr. Erik Jonsson,1967,,"Senior Geologist of the Geological Survey of Sweden, Department of Mineral Resources, and Adjunct Professor of the Dept. of Earth Sciences, Uppsala University",M,172
c9262508-c42c-4aa0-9028-114b32e1d11d,Jozef Erlichman,1935,,"Electron probe analyst, Planetary Branch, NASA-Ames Research Branch, who analyzed a number of new minerals",M,4
7aca0c7f-5729-4aaf-bfed-77f0cc22dfc1,Dr. Ernest Henry Nickel,1925,2009,"Mineralogist with the C.S.I.R.O., Perth, Australia",M,35
465dad3a-0052-41b9-a6cb-2cc4518a776d,Professor Emeritus Ernie Niggli,1917,2001,"Mineralogist and petrologist, University of Bern, Bern, Switzerland",M,173
d7a8290c-c5c2-4c20-9ec4-c3962ca0200d,Ernst A.J. Burke,1943,,"Vrije Universiteit Amsterdam, Netherlands, for his contributions to the mineralogy of opaque minerals and Raman spectrometry of fluid inclusions",M,52
ab0435b9-bab1-425a-ab16-33157e0c4d31,Dr. Theodor K.H. Ernst,1904,1983,"Professor of Mineralogy, Erlangen University, Erlangen, Germany",M,68
c3caf41f-4994-42ca-9169-4f4d974ae0f6,Professor Vadim Victorovich Ershov,1939,1989,"Professor of the Moscow Mining Institute, Moscow, Russia",M,147
8d1d0776-7caa-4c0b-b6d8-a111b52e6e8b,Pentti Eelis Eskola,1883,1964,"Professor of the University of Helsinki, Helsinki, Finland",M,63
1a484b80-c791-4064-88ae-b777ec306027,"Professor Esper Signius Larsen, Jr.",1879,1961,"Petrologist and mineralogist, Harvard University, Cambridge, Massachusetts, USA",M,4
081faecc-6da6-4560-9cf2-35e4353b8119,Eric J. Essene,1939,2010,"Professor at the University of Michigan, Ann Arbor, Michigan, USA, and discoverer of the first specimens. He was a leader in the development of geothermobarometry and was awarded the 2010 Penrose Medal by the Geological Society of America",M,4
32ca992d-d6ba-461c-a0b4-cb31a22cb908,Professor Eugen Friedrich Stumpfl,1935,2004,"Mineralogist, Mining University, Leoben, Austria, for his studies of noble metal compounds",M,11
3c6d7465-1267-48e0-8e73-04d03073558e,Professor Hans Peter Eugster,1927,1985,"Mineralogist, Johns Hopkins University, Baltimore, Maryland, USA, who studied the mineralogy of saline lakes",M,173
1817d4b9-4be3-427c-891b-9ee85a4bd992,Brooke Evans,1797,1862,"Mining geologist, Birmingham, England, who provided the first specimens",M,27
e43d2ed3-9b0e-4b91-aba6-036dea9c25a1,Mikhail Dmitrievich Evdokimov,1940,2010,"Department of Mineralogy, St. Petersburg State University, Russia",M,147
4f5e3ff4-a671-4353-aa87-6399d789f9a2,Professor Paul Peter Ewald,1888,1985,"Physicist and crystallographer, founder of Zeits. Krist. and Acta Cryst., Polytechnic Institute of New York, Brooklyn, New York, USA",M,68
c3baf596-7ef2-4534-8156-9d319ceb97eb,Rodney C. Ewing,,,"Professor of Geological Sciences at Stanford University, USA.",M,4
abcf0a91-c948-4ad3-8748-6788dfa5c0f1,Lea Eyletters,,,Named by L. Van Wambeke after his wife,F,20
04abb2aa-ba44-4ba8-bf4d-f8ac72d30534,Walter Hans Eysel,1935,1999,"Professor of Crystallography, Ruprecht-Karls-Universität, Heidelberg, Germany, for his contributions to the study of germanates and for his numerous contributions to the Powder Diffraction File",M,68
4b768008-0efd-4c15-8480-35dfacb37fcf,Juan Manuel de Ezcurra,1900,1970,"Manager of the Compania Productora de Boratos, S.A., owner of the Tincalayu deposit, Argentina",M,8
8e668c31-0e80-408a-a989-66e43b775863,Hans-Joachim Fabian,,,Geologist,M,68
dc6c5486-aa8f-4c4d-b007-58ec06e82528,Jacques Fabriés,1932,2000,"Professor of Mineralogy, National Natural History Museum, Paris, France, where he served as chair of Mineralogy from 1969 until 1998, and was the Museum director (1990-1994)",M,64
a283ed2f-9d50-4e2e-8fd3-28c53b819aa2,Honoring Joseph John Fahey,1901,1980,"Analytical chemist, U.S. Geological Survey, Washington, D.C., USA",M,4
011fe2c1-28de-4ba4-af8d-b4a8fe81e7a6,Rolf Fahle,1943,,"Mineral dealer specializing in Tsumeb minerals, who supplied the specimen from which the species was described",M,68
6db68268-c5db-4669-bc09-01987c6f3648,Nathaniel Kellogg Fairbank,1829,1903,"He organized the company that developed the Grand Central lode, Tombstone, Arizona, USA",M,4
61e66c4c-1a0d-4def-8146-07912331b8e8,John Gifford Fairchild,1882,1965,"Analytical chemist, U.S. Geological Survey",M,4
dd38b8cf-af31-4c57-b02e-ff08111da299,Faiziev Abdulkhak Radzhabovitch,1938,,"Professor and member-correspondent of the Academy of Sciences, Republic of Tajikistan",M,176
eaf2e817-c05b-4ca1-9437-740f614792fb,Oscar Carl August Falkman,1877,1961,General director of the Bolidens Gruvaktiebolag,M,172
8b8bc60c-30b0-4bf5-9616-fdd1221cf8bf,Alexander U. Falster,1952,,"A Scientific Research Technologist, Department of Earth and Environmental Science, University of New Orleans, Louisiana, USA, in recognition for his research on pegmatites and pegmatite minerals",M,4
e1f3ba81-f00b-4260-bd4d-802b520d80be,"In honor of Dr. Jen-Ho Fang (1929- ), crystal chemist, University of Alabama, Tuscaloosa, Alabama, USA.",1929,,"Crystal chemist, University of Alabama, Tuscaloosa, Alabama, USA",M,4
fdf654b5-ec7d-461b-98db-4d5ee0f423d2,Acasto Liberto Fantappiè,1862,1933,A distinguished geologist and naturalist who dedicated part of his scientific activity to the mineralogy and petrology of the volcanic rocks of the Roman Comagmatic Region in the Sabatini area where the mineral has been found,M,146
9fa2c204-2790-49cf-9d0c-b40d025314ba,Dr. Oliver Cummings Farrington,1864,1933,"Curator of Geology, Field Museum of Natural History, Chicago, Illinois, USA, an authority on meteorites",M,4
a6fcf5bf-4387-4d5a-96b1-cca120a36203,Bruno Fassina,1943,,An Italian mineral collector who found the first samples at the Trentini mine,M,88
a5b86768-7f0b-489c-aa5d-0ded9b31661b,Barthelemy Faujas de Saint Fond,1741,1819,Geologist and writer on the origin of volcanoes,M,64
669e2aa7-c857-41bc-93f7-3a0ccc68173f,"Dr. George Tobias Faust (1908-1985), mineralogist and geologist, U.S. Geological Survey.",1908,1985,"Mineralogist and geologist, U.S. Geological Survey",M,4
44500dc7-f897-47ca-a418-91270bf36888,Georges Favreau,,,"Amateur mineralogist and professional engineer, President of the Association Française de Microminéralogie (1993-2007) and co-discoverer of this new mineral, for his contributions to mineralogy",M,64
6a41e9fc-5519-46df-b238-69c8342531b1,Evgraf Stepanovich Fedorov,1853,1919,"Eminent crystallographer, Mining Institute, St. Petersburg, Russia",M,147
bcc6fb38-d3ce-4388-97b9-7ad38cdc4b77,Evgraf Stepanovich Fedorov,1853,1919,"Mathematician, crystallographer, and mineralogist Evgraf Stepanovich Fedorov [December 22, 1853 Orenberg, Russia - May 21, 1919 St. Petersburg, Russia].",M,147
c498db57-3a29-4c48-957a-92c4890d11c9,Nikolai Mikhailovich Fedorovskii,1886,1956,"Eminent crystallographer and founder of the Russian Research Institute of Mineral Resources, Moscow, Russia.",M,147
76f327b7-6562-46fd-a8e6-5cce634b0f82,Sergei Aleksandrovich Fedotov,1931,,"Volcanologist and seismologist, Director of the Institute of Volcanology, Petropavlovsk-Kamchatkskii, Russia.",M,147
adbfda25-6899-497f-a51e-ee53ebb7cfe1,Karl Thomas Fehr,1954,2014,"Professor of Mineralogy at the Department of Geo- and Environmental Sciences at the Ludwig-Maximilians-University Munich, Germany",M,68
59b9129e-bd41-4c6f-a965-6433d7a779b6,Dr. Mark N. Feinglos,1948,,"American medical researcher and mineral collector specializing in Tsumeb minerals, Durham, North Carolina, USA, who first noted the mineral.",M,4
2c340390-ad3f-4850-b43d-397dd4614658,Dr. Walter Feitknecht,1899,1975,"Professor of Chemistry, University of Berne, Berne, Switzerland, who synthesized the compound.",M,173
bf4c87f4-f413-4209-a542-0f9b8e34803a,Gordon Frank Claringbull,1911,1990,"Former Keeper of Mineralogy and Director of the British Natural History Museum, London, England. He helped describe six new minerals including the rare gemstones taaffeite, sinhalite, and painite",M,27
de4d5ac0-86f7-4328-ac03-4e1f7397edee,V.G. Feklichev,1933,1999,Russian mineralogist and crystallographer.,M,147
808a6fb6-24d5-47ff-8882-580c3cd9b634,"Joseph Fenimore Cooper, Jr.",1937,2017,"He was an avid collector of western U.S. minerals, especially in California and Nevada, and contributed to more than twenty publications.",M,4
99f18e81-2e30-4842-bb3d-9c61c6623536,Feodosiy Nikolaevich Chernyshev,1856,1914,Russian geologist and paleontologist. He conducted fieldwork and made significant contributions to the Paleozoic deposits of the Urals.,M,147
38b1f653-31c1-43e0-8ec6-6937f93163de,Moritz Rudolph Ferber,1805,1875,"Amateur mineralogist, Gera, Germany.",M,68
51e616d1-fa19-4fb9-9c02-2fe6660dcb13,Ferdowsi Tousi,935,1020,"The great Persian poet for his endeavors to preserve the national identity, language and heritage of his homeland.",M,84
61dab20f-b049-43d7-9a90-d7a6c4c08382,Robert Ferguson,1767,1840,"Scottish landowner, politician and mineral collector",M,27
aa01d283-0b7f-4321-9d19-f93bf048edec,Enrico Fermi,1901,1954,"Theoretical and experimental physicist, well known for his work for the Manhattan Project during World War II.",M,88
6d67c146-438e-4c2d-b3d9-fdd97beeae1b,Dr. Lewis Leigh Fermor,1880,1954,Former Director of the Geological Survey of India.,M,82
476085fa-a1ae-4d8a-818d-641506662a36,Eulagio E. Fernandini,1860,1947,"Formerly an owner of the Minasragra, Peru deposit.",M,142
cc7af8dc-05a4-43c0-aa6c-7a1fbd528a14,James (Jim) Anthony Ferraiolo,1947,2014,Author of A Systematic Classification of Nonsilicate Minerals,M,4
0d1c3760-03d5-4e8c-b37e-7ba48c12a778,Giovanni Ferraris,1937,,"Professor at Institute of Mineralogy, Crystallography and Geochemistry, University of Turin, Turin, Italy, who worked on crystal structures of several arsenate minerals from Sainte-Marie-aux-Mines, France.",M,88
2802d064-f851-4738-bcc9-e6d538b08fea,J.B. de Araujo Ferraz,,,Geological Survey,M,26
e29838ae-244c-4ab3-a685-e2dcf53ec323,Luisa Ottolini,1954,,"To acknowledge her contribution to crystal-chemical studies of minerals, and particularly of amphiboles",F,88
e3577192-b2f0-46cc-afc5-687cbbeed6da,Masahide Akasaka,1950,,"Professor at Shimane University, Japan.",M,91
678dfc9b-aa5e-4e37-9c53-66cb74d7d4ef,Professor Masahide Akasaka,1950,,"For his study of minerals occurring in Mn-Fe ore deposits, particularly the natural and synthetic epidote-supergroup minerals.",M,91
9f16aa8b-1eab-4b7e-912e-397adc15a5bf,Walter Frederick Ferrier,1865,1950,"Mineralogist, mining engineer, and geologist with the Geological Survey of Canada, who first collected the material on the north shore of Kamloops Lake, British Columbia, Canada.",M,35
e7a6ead2-3eb8-4e98-ba2c-7b0fce555f06,Eric J.W. Whittaker,1921,,"Professor of Oxford University, who did pioneering work in amphibole crystal-chemistry.",M,27
536d4a33-70fa-44ba-a7b4-8293349e4b56,Professor Ferruccio Zambonini,1880,1932,"Italian mineralogist, student of fumarolic minerals.",M,88
d5652aed-7614-4490-bcce-134ad8eeb47d,Aleksandr Evgenievich Fersman,1883,1945,"Academician, eminent Russian mineralogist, geochemist, and gemologist.",M,147
dde5a951-ce28-4d9a-8d58-4d2b8af1689c,Aleksandr Evgenievich Fersman,1883,1945,"Academician, eminent Russian mineralogist, geochemist, and gemologist.",M,147
a7c48b28-99e5-4e50-ab55-248a29dd4326,Richard Feynman,1918,1988,One of the most important physicists of the 20th Century,M,4
b26ecd33-b20a-49e8-8be1-3566edabafe3,Karl Gustav Fiedler,1791,1853,Saxon Commissioner of Mines.,M,68
b3878d40-cef0-4f0d-a1ba-34d01aaef906,Stanislav K. Filatov,1940,,For his contributions to high temperature crystal chemistry and crystal chemistry of exhalation mineral,M,147
7b72216d-34be-4500-bb77-2d628e06d729,Abijah N. Fillow,1822,1895,A person who early supplied minerals from his quarry at the locality.,M,4
c8cf9062-6083-42ef-bbc5-342170827617,Warren Finch,1924,2014,His career had been defined by the study of uranium and the exploration for sources of it.,M,4
cdc9cfe8-fa4a-4aee-bf69-b245be1e8b1b,Dr. Larry W. Finger,1940,,"American mineralogist, Carnegie Institution, Washington, D.C., USA.",M,4
b6177384-fe2f-4c94-a41c-7010027b37bf,K.J. Finneman,,,A person who found the first specimen.,M,172
cb5b11e8-0e96-459b-b44f-92234cc324de,Raymond Fischesser,1911,1991,"French mineralogist and crystallographer, Director of the National School of Mines, Paris, France.",M,64
50a9d478-5414-42b7-bb84-37e309b7bfad,Mikhail Pavlovich Fiveg,1889,1986,"Russian geologist and mining engineer, the pioneer prospector of the Khibiny apatite deposits.",M,147
ae31db0a-c2c1-4535-b976-f26eaa11a252,Sandor Fizély,1856,1918,"Mining engineer, who discovered the mineral",M,79
29a1c801-ad0d-4d7b-8253-ab52253710b5,Dr. Michael Fleischer,1908,1998,"Mineralogist and geochemist, U.S. Geological Survey, Washington, D.C., USA",M,4
e0ef6e22-46b0-422b-9d52-f383ccf106f7,Gustav Flink,1849,1931,Mineralogist and collector,M,172
93032d27-553f-4b73-9f3d-a33d82180bf1,Evgeniy Evgenievich Flint,1887,1975,"Professor of Crystallography, Moscow State University (1925-1930), Professor of Mineralogy and Crystallography, Moscow Geological Prospecting Institute (1930-1962)",M,147
d531a96f-4f5d-4705-9d66-299449764c08,Dr. William Florence,1864,1942,Mineralogist who made a preliminary chemical examination of the mineral,M,26
0f2b77ae-d0b4-4630-92f7-d5bb743023d1,Cyrill Pavlovich Florensky,1915,1982,"Geochemist and planetologist, and one of the founders of the Laboratory of Comparative Planetology at the Vernadsky Institute of the USSR Academy of Sciences, Moscow. He was given many awards and the Florensky Crater on the Moon is also named after him",M,147
c9f73571-da55-4bb2-b20c-a3264a9a7b62,Nikolai Aleksandrovich Florensov,1909,1986,"Geologist, Director of the Institute of the Earth's Crust, Irkutsk, Russia",M,186
d321dc73-6e6f-4750-bf1b-1b54d9f804ed,Otto Wilhelm Flörke,1926,,Mineralogist and crystallographer for his investigations on silica polymorphs.,M,68
62304e01-0079-42c5-bc04-2f8f690e4cac,Pierre Fluck,1947,,"Mineralogist, who found the first specimen",M,64
6aeef5fb-73ab-44aa-b54f-04feb9482fb2,Professor Martin Julian Buerger,1903,1986,"Eminent crystallographer, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA",M,4
edf85174-712a-4b15-8ac9-88343b6a4b32,Ruth Elise Coulsell,1912,2000,A foundation member and honorary life member of the Mineralogical Society of Victoria,M,10
eec32a99-9082-4664-bc0e-893530d6a1ef,Mathias von Flurl,1756,1823,The founder of mineralogical and geological studies in Bavaria and author of the first geological map of Bavaria,M,68
d5a871e0-09d2-4741-b0b9-313c272fdf34,Forrest F. Fogg,1920,,"Mineral collector of Penacook, New Hampshire, USA, who provided the first material.",M,4
4dc62e57-3744-4227-8f6d-a2bfc5d053e8,"Franklin F. Foit, Jr.",1942,,"Mineralogist, for his work on tourmaline group minerals.",M,4
53fbb3fa-1b7e-4f1b-b4b4-c2a5282a4f11,Harald Oskar Folvik,1941,,"Collector, who found the mineral",M,135
963d328e-cbdd-4924-affa-c61e98cc50a5,François Fontan,1942,,"Mineralogist specializing in phosphates, University Paul-Sabatier, Toulouse, France.",M,64
dae0d3d3-f3a7-41f0-b227-1d548ebb77c2,Dr. Ramon Fontarnau i Griera,,,In recognition of his efforts to promote the development of scientific facilities focused on mineral characterization.,M,167
6915e5fc-babe-418e-a0a1-40a20fe0b020,Dr. Eugene Edward Foord,1946,1998,"American mineralogist with the U.S. Geological Survey, Denver, Colorado, USA, student of granite pegmatites.",M,4
262bda1f-ef01-499b-99be-83957b48f63c,David Forbes,1828,1876,"chemist, geologist, Mine Superintendent and mineral collector",M,27
e163b1c6-6aa2-425f-9b6b-1ec2a3485eab,Mr. Forcher,,,He first collected the material,M,11
a8b057ab-f1b1-4d90-b601-dba6a0a36df2,Jean-Paul Foret,1943,,"A retired engineer of the French Ministry of Equipment, and a co-founder of the Musée de la Mine de Cap Garonne.",M,64
b16ba676-c29f-4916-83be-e748be33607d,Francis Gloster Forman,1904,1980,Government geologist of Western Australia.,M,10
51ecadd5-b378-491b-a1a9-b16fa3915791,Lucien Louis Forneau,1867,1930,Colonial Governor of the French Congo.,M,64
ab0f4422-e325-4318-af06-93460fbd8297,Adolarius Jacob Forster,1739,1806,English mineral collector and dealer.,M,27
fb3d5753-5124-4687-9963-85ae53408a39,William Frederick Foshag,1894,1956,"Curator of the Smithsonian mineral collections, Washington, D.C., USA, who studied Crestmore minerals.",M,4
a410cd40-b7e5-494a-860b-37adc96c0591,Willian Frederick Foshag,1984,1956,Named for Willian Frederick Foshag and for the mineral centrallasite (now named gyrolite).,M,4
